 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.10700000000000E+01    0.16050000000000E+02    0.22189405461481E+02    0.15000000000000E+02    0.15494762113533E+02    0.22189405461480E+02    0.19213026784162E-14
      0.10800000000000E+01    0.16200000000000E+02    0.22343863082616E+02    0.15000000000000E+02    0.15396762113533E+02    0.22343863082616E+02    0.19080211863084E-14
      0.10900000000000E+01    0.16350000000000E+02    0.22497340703751E+02    0.15000000000000E+02    0.15298762113533E+02    0.22497340703751E+02    0.22108387012565E-14
      0.11000000000000E+01    0.16500000000000E+02    0.22649838324887E+02    0.15000000000000E+02    0.15200762113533E+02    0.22649838324886E+02    0.21959534893703E-14
      0.11100000000000E+01    0.16650000000000E+02    0.22801355946022E+02    0.15000000000000E+02    0.15102762113533E+02    0.22801355946022E+02    0.21813611269853E-14
      0.11200000000000E+01    0.16800000000000E+02    0.22951893567157E+02    0.15000000000000E+02    0.15004762113533E+02    0.22951893567157E+02    0.21670539451429E-14
      0.11300000000000E+01    0.16950000000000E+02    0.23101451188293E+02    0.15000000000000E+02    0.14906762113533E+02    0.23101451188292E+02    0.21530245480169E-14
      0.11400000000000E+01    0.17100000000000E+02    0.23250028809428E+02    0.15000000000000E+02    0.14808762113533E+02    0.23250028809428E+02    0.21392658009541E-14
      0.11500000000000E+01    0.17250000000000E+02    0.23397626430563E+02    0.15000000000000E+02    0.14710762113533E+02    0.23397626430563E+02    0.21257708191390E-14
      0.11600000000000E+01    0.17400000000000E+02    0.23544244051699E+02    0.15000000000000E+02    0.14612762113533E+02    0.23544244051698E+02    0.24143233792510E-14
      0.11700000000000E+01    0.17550000000000E+02    0.23689881672834E+02    0.15000000000000E+02    0.14514762113533E+02    0.23689881672834E+02    0.22495133541810E-14
      0.11800000000000E+01    0.17700000000000E+02    0.23834539293969E+02    0.15000000000000E+02    0.14416762113533E+02    0.23834539293969E+02    0.23849178773592E-14
      0.11900000000000E+01    0.17850000000000E+02    0.23978216915105E+02    0.15000000000000E+02    0.14318762113533E+02    0.23978216915104E+02    0.23706274349783E-14
      0.12000000000000E+01    0.18000000000000E+02    0.24120914536240E+02    0.15000000000000E+02    0.14220762113533E+02    0.24120914536240E+02    0.23566029710609E-14
      0.12100000000000E+01    0.18150000000000E+02    0.24262632157375E+02    0.15000000000000E+02    0.14122762113533E+02    0.24262632157375E+02    0.24892654740780E-14
      0.12200000000000E+01    0.18300000000000E+02    0.24403369778511E+02    0.15000000000000E+02    0.14024762113533E+02    0.24403369778510E+02    0.24749095345346E-14
      0.12300000000000E+01    0.18450000000000E+02    0.24543127399646E+02    0.15000000000000E+02    0.13926762113533E+02    0.24543127399646E+02    0.24608164866748E-14
      0.12400000000000E+01    0.18600000000000E+02    0.24681905020781E+02    0.15000000000000E+02    0.13828762113533E+02    0.24681905020781E+02    0.25909201969851E-14
      0.12500000000000E+01    0.18750000000000E+02    0.24819702641917E+02    0.15000000000000E+02    0.13730762113533E+02    0.24819702641916E+02    0.22902538229773E-14
      0.12600000000000E+01    0.18900000000000E+02    0.24956520263052E+02    0.15000000000000E+02    0.13632762113533E+02    0.24956520263052E+02    0.24200542344449E-14
      0.12700000000000E+01    0.19050000000000E+02    0.25092357884187E+02    0.15000000000000E+02    0.13534762113533E+02    0.25092357884187E+02    0.25485387428939E-14
      0.12800000000000E+01    0.19200000000000E+02    0.25227215505323E+02    0.15000000000000E+02    0.13436762113533E+02    0.25227215505322E+02    0.26757435787143E-14
      0.12900000000000E+01    0.19350000000000E+02    0.25361093126458E+02    0.15000000000000E+02    0.13338762113533E+02    0.25361093126458E+02    0.23814483168551E-14
      0.13000000000000E+01    0.19500000000000E+02    0.25493990747593E+02    0.15000000000000E+02    0.13240762113533E+02    0.25493990747593E+02    0.25083890102395E-14
      0.13100000000000E+01    0.19650000000000E+02    0.25625908368729E+02    0.15000000000000E+02    0.13142762113533E+02    0.25625908368728E+02    0.26341138400222E-14
      0.13200000000000E+01    0.19800000000000E+02    0.25756845989864E+02    0.15000000000000E+02    0.13044762113533E+02    0.25756845989864E+02    0.26207230467493E-14
      0.13300000000000E+01    0.19950000000000E+02    0.25886803610999E+02    0.15000000000000E+02    0.12946762113533E+02    0.25886803610999E+02    0.27448067611491E-14
      0.13400000000000E+01    0.20100000000000E+02    0.26015781232135E+02    0.15000000000000E+02    0.12848762113533E+02    0.26015781232134E+02    0.24580790270261E-14
      0.13500000000000E+01    0.20250000000000E+02    0.26143778853270E+02    0.15000000000000E+02    0.12750762113533E+02    0.26143778853270E+02    0.25819358508216E-14
      0.13600000000000E+01    0.20400000000000E+02    0.26270796474405E+02    0.15000000000000E+02    0.12652762113533E+02    0.26270796474405E+02    0.27046866906086E-14
      0.13700000000000E+01    0.20550000000000E+02    0.26396834095541E+02    0.15000000000000E+02    0.12554762113533E+02    0.26396834095540E+02    0.26917725557102E-14
      0.13800000000000E+01    0.20700000000000E+02    0.26521891716676E+02    0.15000000000000E+02    0.12456762113533E+02    0.26521891716676E+02    0.25451261402582E-14
      0.13900000000000E+01    0.20850000000000E+02    0.26645969337811E+02    0.15000000000000E+02    0.12358762113533E+02    0.26645969337811E+02    0.25332746968760E-14
      0.14000000000000E+01    0.21000000000000E+02    0.26769066958947E+02    0.15000000000000E+02    0.12260762113533E+02    0.26769066958946E+02    0.26543425545978E-14
      0.14100000000000E+01    0.21150000000000E+02    0.26891184580082E+02    0.15000000000000E+02    0.12162762113533E+02    0.26891184580082E+02    0.26422887160069E-14
      0.14200000000000E+01    0.21300000000000E+02    0.27012322201217E+02    0.15000000000000E+02    0.12064762113533E+02    0.27012322201217E+02    0.28934832167110E-14
      0.14300000000000E+01    0.21450000000000E+02    0.27132479822352E+02    0.15000000000000E+02    0.11966762113533E+02    0.27132479822352E+02    0.24878507360614E-14
      0.14400000000000E+01    0.21600000000000E+02    0.27251657443488E+02    0.15000000000000E+02    0.11868762113533E+02    0.27251657443488E+02    0.26073376903169E-14
      0.14500000000000E+01    0.21750000000000E+02    0.27369855064623E+02    0.15000000000000E+02    0.11770762113533E+02    0.27369855064623E+02    0.27258817073987E-14
      0.14600000000000E+01    0.21900000000000E+02    0.27487072685758E+02    0.15000000000000E+02    0.11672762113533E+02    0.27487072685758E+02    0.28435076309202E-14
      0.14700000000000E+01    0.22050000000000E+02    0.27603310306894E+02    0.15000000000000E+02    0.11574762113533E+02    0.27603310306894E+02    0.27028275386296E-14
      0.14800000000000E+01    0.22200000000000E+02    0.27718567928029E+02    0.15000000000000E+02    0.11476762113533E+02    0.27718567928029E+02    0.28197597053553E-14
      0.14900000000000E+01    0.22350000000000E+02    0.27832845549164E+02    0.15000000000000E+02    0.11378762113533E+02    0.27832845549164E+02    0.26805375369552E-14
      0.15000000000000E+01    0.22500000000000E+02    0.27946143170300E+02    0.15000000000000E+02    0.11280762113533E+02    0.27946143170300E+02    0.29239245685699E-14
      0.15100000000000E+01    0.22650000000000E+02    0.28058460791435E+02    0.15000000000000E+02    0.11182762113533E+02    0.28058460791435E+02    0.26589836060282E-14
      0.15200000000000E+01    0.22800000000000E+02    0.28169798412570E+02    0.15000000000000E+02    0.11084762113533E+02    0.28169798412570E+02    0.27745921283815E-14
      0.15300000000000E+01    0.22950000000000E+02    0.28280156033706E+02    0.15000000000000E+02    0.10986762113533E+02    0.28280156033706E+02    0.27637648406344E-14
      0.15400000000000E+01    0.23100000000000E+02    0.28389533654841E+02    0.15000000000000E+02    0.10888762113533E+02    0.28389533654841E+02    0.27531167607004E-14
      0.15500000000000E+01    0.23250000000000E+02    0.28497931275976E+02    0.15000000000000E+02    0.10790762113533E+02    0.28497931275976E+02    0.28673103960109E-14
      0.15600000000000E+01    0.23400000000000E+02    0.28605348897112E+02    0.15000000000000E+02    0.10692762113533E+02    0.28605348897112E+02    0.27323456607622E-14
      0.15700000000000E+01    0.23550000000000E+02    0.28711786518247E+02    0.15000000000000E+02    0.10594762113533E+02    0.28711786518247E+02    0.28459536838811E-14
      0.15800000000000E+01    0.23700000000000E+02    0.28817244139382E+02    0.15000000000000E+02    0.10496762113533E+02    0.28817244139382E+02    0.29588231226693E-14
      0.15900000000000E+01    0.23850000000000E+02    0.28921721760518E+02    0.15000000000000E+02    0.10398762113533E+02    0.28921721760518E+02    0.29481345888477E-14
      0.16000000000000E+01    0.24000000000000E+02    0.29025219381653E+02    0.15000000000000E+02    0.10300762113533E+02    0.29025219381653E+02    0.26928203334448E-14
      0.16100000000000E+01    0.24150000000000E+02    0.29127737002788E+02    0.15000000000000E+02    0.10202762113533E+02    0.29127737002788E+02    0.28053128399432E-14
      0.16200000000000E+01    0.24300000000000E+02    0.29229274623924E+02    0.15000000000000E+02    0.10104762113533E+02    0.29229274623924E+02    0.29171140710219E-14
      0.16300000000000E+01    0.24450000000000E+02    0.29329832245059E+02    0.15000000000000E+02    0.10006762113533E+02    0.29329832245059E+02    0.29071127164587E-14
      0.16400000000000E+01    0.24600000000000E+02    0.29429409866194E+02    0.15000000000000E+02    0.99087621135332E+01    0.29429409866194E+02    0.30179960241757E-14
      0.16500000000000E+01    0.24750000000000E+02    0.29528007487330E+02    0.15000000000000E+02    0.98107621135332E+01    0.29528007487330E+02    0.27672850817135E-14
      0.16600000000000E+01    0.24900000000000E+02    0.29625625108465E+02    0.15000000000000E+02    0.97127621135332E+01    0.29625625108465E+02    0.28780870607469E-14
      0.16700000000000E+01    0.25050000000000E+02    0.29722262729600E+02    0.15000000000000E+02    0.96147621135332E+01    0.29722262729600E+02    0.29882597693869E-14
      0.16800000000000E+01    0.25200000000000E+02    0.29817920350736E+02    0.15000000000000E+02    0.95167621135332E+01    0.29817920350736E+02    0.29786732584059E-14
      0.16900000000000E+01    0.25350000000000E+02    0.29912597971871E+02    0.15000000000000E+02    0.94187621135332E+01    0.29912597971871E+02    0.28504755210963E-14
      0.17000000000000E+01    0.25500000000000E+02    0.30006295593006E+02    0.15000000000000E+02    0.93207621135332E+01    0.30006295593006E+02    0.28415746297949E-14
      0.17100000000000E+01    0.25650000000000E+02    0.30099013214142E+02    0.15000000000000E+02    0.92227621135332E+01    0.30099013214142E+02    0.29508556090564E-14
      0.17200000000000E+01    0.25800000000000E+02    0.30190750835277E+02    0.15000000000000E+02    0.91247621135332E+01    0.30190750835277E+02    0.30595647041968E-14
      0.17300000000000E+01    0.25950000000000E+02    0.30281508456412E+02    0.15000000000000E+02    0.90267621135332E+01    0.30281508456412E+02    0.28157490375337E-14
      0.17400000000000E+01    0.26100000000000E+02    0.30371286077548E+02    0.15000000000000E+02    0.89287621135332E+01    0.30371286077548E+02    0.29244017439114E-14
      0.17500000000000E+01    0.26250000000000E+02    0.30460083698683E+02    0.15000000000000E+02    0.88307621135332E+01    0.30460083698683E+02    0.29158764909714E-14
      0.17600000000000E+01    0.26400000000000E+02    0.30547901319818E+02    0.15000000000000E+02    0.87327621135332E+01    0.30547901319818E+02    0.30237938338791E-14
      0.17700000000000E+01    0.26550000000000E+02    0.30634738940954E+02    0.15000000000000E+02    0.86347621135332E+01    0.30634738940954E+02    0.30152225493695E-14
