 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.17700000000000E+01    0.26550000000000E+02    0.30721468940954E+02    0.15000000000000E+02    0.86347621135332E+01    0.30634738940954E+02    0.28310996926484E-02
      0.17800000000000E+01    0.26700000000000E+02    0.30807816562089E+02    0.15000000000000E+02    0.85367621135332E+01    0.30720596562089E+02    0.28391375741620E-02
      0.17900000000000E+01    0.26850000000000E+02    0.30893184183224E+02    0.15000000000000E+02    0.84387621135332E+01    0.30805474183224E+02    0.28472212269292E-02
      0.18000000000000E+01    0.27000000000000E+02    0.30977571804360E+02    0.15000000000000E+02    0.83407621135332E+01    0.30889371804360E+02    0.28553510430294E-02
      0.18100000000000E+01    0.27150000000000E+02    0.31060979425495E+02    0.15000000000000E+02    0.82427621135332E+01    0.30972289425495E+02    0.28635274190321E-02
      0.18200000000000E+01    0.27300000000000E+02    0.31143407046630E+02    0.15000000000000E+02    0.81447621135332E+01    0.31054227046630E+02    0.28717507560624E-02
      0.18300000000000E+01    0.27450000000000E+02    0.31224854667766E+02    0.15000000000000E+02    0.80467621135332E+01    0.31135184667766E+02    0.28800214598673E-02
      0.18400000000000E+01    0.27600000000000E+02    0.31305322288901E+02    0.15000000000000E+02    0.79487621135332E+01    0.31215162288901E+02    0.28883399408804E-02
      0.18500000000000E+01    0.27750000000000E+02    0.31384809910036E+02    0.15000000000000E+02    0.78507621135332E+01    0.31294159910036E+02    0.28967066142915E-02
      0.18600000000000E+01    0.27900000000000E+02    0.31463317531172E+02    0.15000000000000E+02    0.77527621135332E+01    0.31372177531172E+02    0.29051219001151E-02
      0.18700000000000E+01    0.28050000000000E+02    0.31540845152307E+02    0.15000000000000E+02    0.76547621135332E+01    0.31449215152307E+02    0.29135862232599E-02
      0.18800000000000E+01    0.28200000000000E+02    0.31617392773442E+02    0.15000000000000E+02    0.75567621135332E+01    0.31525272773442E+02    0.29221000136027E-02
      0.18900000000000E+01    0.28350000000000E+02    0.31692960394578E+02    0.15000000000000E+02    0.74587621135332E+01    0.31600350394578E+02    0.29306637060580E-02
      0.19000000000000E+01    0.28500000000000E+02    0.31767548015713E+02    0.15000000000000E+02    0.73607621135332E+01    0.31674448015713E+02    0.29392777406546E-02
      0.19100000000000E+01    0.28650000000000E+02    0.31841155636848E+02    0.15000000000000E+02    0.72627621135332E+01    0.31747565636848E+02    0.29479425626094E-02
      0.19200000000000E+01    0.28800000000000E+02    0.31913783257984E+02    0.15000000000000E+02    0.71647621135332E+01    0.31819703257984E+02    0.29566586224055E-02
      0.19300000000000E+01    0.28950000000000E+02    0.31985430879119E+02    0.15000000000000E+02    0.70667621135332E+01    0.31890860879119E+02    0.29654263758689E-02
      0.19400000000000E+01    0.29100000000000E+02    0.32056098500254E+02    0.15000000000000E+02    0.69687621135332E+01    0.31961038500254E+02    0.29742462842485E-02
      0.19500000000000E+01    0.29250000000000E+02    0.32125786121390E+02    0.15000000000000E+02    0.68707621135332E+01    0.32030236121390E+02    0.29831188142973E-02
      0.19600000000000E+01    0.29400000000000E+02    0.32194493742525E+02    0.15000000000000E+02    0.67727621135332E+01    0.32098453742525E+02    0.29920444383545E-02
      0.19700000000000E+01    0.29550000000000E+02    0.32262221363660E+02    0.15000000000000E+02    0.66747621135332E+01    0.32165691363660E+02    0.30010236344292E-02
      0.19800000000000E+01    0.29700000000000E+02    0.32328968984796E+02    0.15000000000000E+02    0.65767621135332E+01    0.32231948984796E+02    0.30100568862861E-02
      0.19900000000000E+01    0.29850000000000E+02    0.32394736605931E+02    0.15000000000000E+02    0.64787621135332E+01    0.32297226605931E+02    0.30191446835314E-02
      0.20000000000000E+01    0.30000000000000E+02    0.32459524227066E+02    0.15000000000000E+02    0.63807621135332E+01    0.32361524227066E+02    0.30282875217025E-02
      0.20100000000000E+01    0.30150000000000E+02    0.32523331848202E+02    0.15000000000000E+02    0.62827621135332E+01    0.32424841848202E+02    0.30374859023581E-02
      0.20200000000000E+01    0.30300000000000E+02    0.32586159469337E+02    0.15000000000000E+02    0.61847621135332E+01    0.32487179469337E+02    0.30467403331685E-02
      0.20300000000000E+01    0.30450000000000E+02    0.32648007090472E+02    0.15000000000000E+02    0.60867621135332E+01    0.32548537090472E+02    0.30560513280099E-02
      0.20400000000000E+01    0.30600000000000E+02    0.32708874711608E+02    0.15000000000000E+02    0.59887621135332E+01    0.32608914711608E+02    0.30654194070595E-02
      0.20500000000000E+01    0.30750000000000E+02    0.32768762332743E+02    0.15000000000000E+02    0.58907621135332E+01    0.32668312332743E+02    0.30748450968934E-02
      0.20600000000000E+01    0.30900000000000E+02    0.32827669953878E+02    0.15000000000000E+02    0.57927621135332E+01    0.32726729953878E+02    0.30843289305827E-02
      0.20700000000000E+01    0.31050000000000E+02    0.32885597575014E+02    0.15000000000000E+02    0.56947621135332E+01    0.32784167575014E+02    0.30938714477968E-02
      0.20800000000000E+01    0.31200000000000E+02    0.32942545196149E+02    0.15000000000000E+02    0.55967621135332E+01    0.32840625196149E+02    0.31034731949035E-02
      0.20900000000000E+01    0.31350000000000E+02    0.32998512817284E+02    0.15000000000000E+02    0.54987621135332E+01    0.32896102817284E+02    0.31131347250748E-02
      0.21000000000000E+01    0.31500000000000E+02    0.33053500438420E+02    0.15000000000000E+02    0.54007621135332E+01    0.32950600438420E+02    0.31228565983927E-02
      0.21100000000000E+01    0.31650000000000E+02    0.33107508059555E+02    0.15000000000000E+02    0.53027621135332E+01    0.33004118059555E+02    0.31326393819572E-02
      0.21200000000000E+01    0.31800000000000E+02    0.33160535680690E+02    0.15000000000000E+02    0.52047621135332E+01    0.33056655680690E+02    0.31424836499965E-02
      0.21300000000000E+01    0.31950000000000E+02    0.33212583301826E+02    0.15000000000000E+02    0.51067621135332E+01    0.33108213301826E+02    0.31523899839795E-02
      0.21400000000000E+01    0.32100000000000E+02    0.33263650922961E+02    0.15000000000000E+02    0.50087621135332E+01    0.33158790922961E+02    0.31623589727308E-02
      0.21500000000000E+01    0.32250000000000E+02    0.33313738544096E+02    0.15000000000000E+02    0.49107621135332E+01    0.33208388544096E+02    0.31723912125468E-02
      0.21600000000000E+01    0.32400000000000E+02    0.33362846165232E+02    0.15000000000000E+02    0.48127621135332E+01    0.33257006165232E+02    0.31824873073145E-02
      0.21700000000000E+01    0.32550000000000E+02    0.33410973786367E+02    0.15000000000000E+02    0.47147621135332E+01    0.33304643786367E+02    0.31926478686333E-02
      0.21800000000000E+01    0.32700000000000E+02    0.33458121407502E+02    0.15000000000000E+02    0.46167621135332E+01    0.33351301407502E+02    0.32028735159376E-02
      0.21900000000000E+01    0.32850000000000E+02    0.33504289028638E+02    0.15000000000000E+02    0.45187621135332E+01    0.33396979028638E+02    0.32131648766230E-02
      0.22000000000000E+01    0.33000000000000E+02    0.33549476649773E+02    0.15000000000000E+02    0.44207621135332E+01    0.33441676649773E+02    0.32235225861761E-02
      0.22100000000000E+01    0.33150000000000E+02    0.33593684270908E+02    0.15000000000000E+02    0.43227621135332E+01    0.33485394270908E+02    0.32339472883023E-02
      0.22200000000000E+01    0.33300000000000E+02    0.33636911892044E+02    0.15000000000000E+02    0.42247621135332E+01    0.33528131892044E+02    0.32444396350624E-02
      0.22300000000000E+01    0.33450000000000E+02    0.33679159513179E+02    0.15000000000000E+02    0.41267621135332E+01    0.33569889513179E+02    0.32550002870056E-02
      0.22400000000000E+01    0.33600000000000E+02    0.33720427134314E+02    0.15000000000000E+02    0.40287621135332E+01    0.33610667134314E+02    0.32656299133106E-02
      0.22500000000000E+01    0.33750000000000E+02    0.33760714755450E+02    0.15000000000000E+02    0.39307621135332E+01    0.33650464755450E+02    0.32763291919258E-02
      0.22600000000000E+01    0.33900000000000E+02    0.33800022376585E+02    0.15000000000000E+02    0.38327621135332E+01    0.33689282376585E+02    0.32870988097128E-02
      0.22700000000000E+01    0.34050000000000E+02    0.33838349997720E+02    0.15000000000000E+02    0.37347621135332E+01    0.33727119997720E+02    0.32979394625947E-02
      0.22800000000000E+01    0.34200000000000E+02    0.33875697618856E+02    0.15000000000000E+02    0.36367621135332E+01    0.33763977618856E+02    0.33088518557054E-02
      0.22900000000000E+01    0.34350000000000E+02    0.33912065239991E+02    0.15000000000000E+02    0.35387621135332E+01    0.33799855239991E+02    0.33198367035428E-02
      0.23000000000000E+01    0.34500000000000E+02    0.33947452861126E+02    0.15000000000000E+02    0.34407621135332E+01    0.33834752861126E+02    0.33308947301236E-02
      0.23100000000000E+01    0.34650000000000E+02    0.33981860482262E+02    0.15000000000000E+02    0.33427621135332E+01    0.33868670482262E+02    0.33420266691433E-02
      0.23200000000000E+01    0.34800000000000E+02    0.34015288103397E+02    0.15000000000000E+02    0.32447621135332E+01    0.33901608103397E+02    0.33532332641403E-02
      0.23300000000000E+01    0.34950000000000E+02    0.34047735724532E+02    0.15000000000000E+02    0.31467621135332E+01    0.33933565724532E+02    0.33645152686566E-02
      0.23400000000000E+01    0.35100000000000E+02    0.34079203345668E+02    0.15000000000000E+02    0.30487621135332E+01    0.33964543345668E+02    0.33758734464122E-02
      0.23500000000000E+01    0.35250000000000E+02    0.34109690966803E+02    0.15000000000000E+02    0.29507621135332E+01    0.33994540966803E+02    0.33873085714734E-02
      0.23600000000000E+01    0.35400000000000E+02    0.34139198587938E+02    0.15000000000000E+02    0.28527621135332E+01    0.34023558587938E+02    0.33988214284308E-02
      0.23700000000000E+01    0.35550000000000E+02    0.34167726209074E+02    0.15000000000000E+02    0.27547621135332E+01    0.34051596209074E+02    0.34104128125779E-02
      0.23800000000000E+01    0.35700000000000E+02    0.34195273830209E+02    0.15000000000000E+02    0.26567621135332E+01    0.34078653830209E+02    0.34220835300946E-02
      0.23900000000000E+01    0.35850000000000E+02    0.34221841451344E+02    0.15000000000000E+02    0.25587621135332E+01    0.34104731451344E+02    0.34338343982340E-02
      0.24000000000000E+01    0.36000000000000E+02    0.34247429072480E+02    0.15000000000000E+02    0.24607621135332E+01    0.34129829072480E+02    0.34456662455127E-02
      0.24100000000000E+01    0.36150000000000E+02    0.34272036693615E+02    0.15000000000000E+02    0.23627621135332E+01    0.34153946693615E+02    0.34575799119060E-02
      0.24200000000000E+01    0.36300000000000E+02    0.34295664314750E+02    0.15000000000000E+02    0.22647621135332E+01    0.34177084314750E+02    0.34695762490477E-02
      0.24300000000000E+01    0.36450000000000E+02    0.34318311935886E+02    0.15000000000000E+02    0.21667621135332E+01    0.34199241935886E+02    0.34816561204304E-02
      0.24400000000000E+01    0.36600000000000E+02    0.34339979557021E+02    0.15000000000000E+02    0.20687621135332E+01    0.34220419557021E+02    0.34938204016153E-02
      0.24500000000000E+01    0.36750000000000E+02    0.34360667178156E+02    0.15000000000000E+02    0.19707621135332E+01    0.34240617178156E+02    0.35060699804424E-02
      0.24600000000000E+01    0.36900000000000E+02    0.34380374799292E+02    0.15000000000000E+02    0.18727621135332E+01    0.34259834799292E+02    0.35184057572467E-02
      0.24700000000000E+01    0.37050000000000E+02    0.34399102420427E+02    0.15000000000000E+02    0.17747621135332E+01    0.34278072420427E+02    0.35308286450795E-02
      0.24800000000000E+01    0.37200000000000E+02    0.34416850041562E+02    0.15000000000000E+02    0.16767621135332E+01    0.34295330041562E+02    0.35433395699324E-02
      0.24900000000000E+01    0.37350000000000E+02    0.34433617662698E+02    0.15000000000000E+02    0.15787621135332E+01    0.34311607662698E+02    0.35559394709681E-02
      0.25000000000000E+01    0.37500000000000E+02    0.34449405283833E+02    0.15000000000000E+02    0.14807621135332E+01    0.34326905283833E+02    0.35686293007559E-02
      0.25100000000000E+01    0.37650000000000E+02    0.34464212904968E+02    0.15000000000000E+02    0.13827621135332E+01    0.34341222904968E+02    0.35814100255107E-02
      0.25200000000000E+01    0.37800000000000E+02    0.34478040526104E+02    0.15000000000000E+02    0.12847621135332E+01    0.34354560526104E+02    0.35942826253398E-02
      0.25300000000000E+01    0.37950000000000E+02    0.34490888147239E+02    0.15000000000000E+02    0.11867621135332E+01    0.34366918147239E+02    0.36072480944908E-02
      0.25400000000000E+01    0.38100000000000E+02    0.34502755768374E+02    0.15000000000000E+02    0.10887621135332E+01    0.34378295768374E+02    0.36203074416112E-02
      0.25500000000000E+01    0.38250000000000E+02    0.34513643389510E+02    0.15000000000000E+02    0.99076211353321E+00    0.34388693389510E+02    0.36334616900065E-02
      0.25600000000000E+01    0.38400000000000E+02    0.34523551010645E+02    0.15000000000000E+02    0.89276211353321E+00    0.34398111010645E+02    0.36467118779089E-02
      0.25700000000000E+01    0.38550000000000E+02    0.34532478631780E+02    0.15000000000000E+02    0.79476211353321E+00    0.34406548631780E+02    0.36600590587524E-02
      0.25800000000000E+01    0.38700000000000E+02    0.34540426252916E+02    0.15000000000000E+02    0.69676211353321E+00    0.34414006252916E+02    0.36735043014483E-02
      0.25900000000000E+01    0.38850000000000E+02    0.34547393874051E+02    0.15000000000000E+02    0.59876211353321E+00    0.34420483874051E+02    0.36870486906730E-02
      0.26000000000000E+01    0.39000000000000E+02    0.34553381495186E+02    0.15000000000000E+02    0.50076211353321E+00    0.34425981495186E+02    0.37006933271597E-02
      0.26100000000000E+01    0.39150000000000E+02    0.34558389116322E+02    0.15000000000000E+02    0.40276211353321E+00    0.34430499116322E+02    0.37144393279944E-02
      0.26200000000000E+01    0.39300000000000E+02    0.34562416737457E+02    0.15000000000000E+02    0.30476211353321E+00    0.34434036737457E+02    0.37282878269250E-02
      0.26300000000000E+01    0.39450000000000E+02    0.34565464358592E+02    0.15000000000000E+02    0.20676211353321E+00    0.34436594358592E+02    0.37422399746679E-02
      0.26400000000000E+01    0.39600000000000E+02    0.34567531979728E+02    0.15000000000000E+02    0.10876211353321E+00    0.34438171979728E+02    0.37562969392306E-02
      0.26500000000000E+01    0.39750000000000E+02    0.34568619600863E+02    0.15000000000000E+02    0.10762113533206E-01    0.34438769600863E+02    0.37704599062360E-02
      0.26600000000000E+01    0.39900000000000E+02    0.34568727221998E+02    0.15000000000000E+02   -0.87237886466794E-01    0.34438387221998E+02    0.37847300792555E-02
      0.26700000000000E+01    0.40050000000000E+02    0.34567854843134E+02    0.15000000000000E+02   -0.18523788646679E+00    0.34437024843134E+02    0.37991086801516E-02
      0.26800000000000E+01    0.40200000000000E+02    0.34566002464269E+02    0.15000000000000E+02   -0.28323788646679E+00    0.34434682464269E+02    0.38135969494247E-02
      0.26900000000000E+01    0.40350000000000E+02    0.34563170085404E+02    0.15000000000000E+02   -0.38123788646679E+00    0.34431360085404E+02    0.38281961465712E-02
      0.27000000000000E+01    0.40500000000000E+02    0.34559357706540E+02    0.15000000000000E+02   -0.47923788646679E+00    0.34427057706540E+02    0.38429075504474E-02
      0.27100000000000E+01    0.40650000000000E+02    0.34554565327675E+02    0.15000000000000E+02   -0.57723788646679E+00    0.34421775327675E+02    0.38577324596437E-02
      0.27200000000000E+01    0.40800000000000E+02    0.34548792948810E+02    0.15000000000000E+02   -0.67523788646679E+00    0.34415512948810E+02    0.38726721928679E-02
      0.27300000000000E+01    0.40950000000000E+02    0.34542040569946E+02    0.15000000000000E+02   -0.77323788646679E+00    0.34408270569946E+02    0.38877280893328E-02
      0.27400000000000E+01    0.41100000000000E+02    0.34534308191081E+02    0.15000000000000E+02   -0.87123788646679E+00    0.34400048191081E+02    0.39029015091598E-02
      0.27500000000000E+01    0.41250000000000E+02    0.34525595812216E+02    0.15000000000000E+02   -0.96923788646679E+00    0.34390845812216E+02    0.39181938337866E-02
      0.27600000000000E+01    0.41400000000000E+02    0.34515903433352E+02    0.15000000000000E+02   -0.10672378864668E+01    0.34380663433352E+02    0.39336064663877E-02
      0.27700000000000E+01    0.41550000000000E+02    0.34505231054487E+02    0.15000000000000E+02   -0.11652378864668E+01    0.34369501054487E+02    0.39491408323023E-02
      0.27800000000000E+01    0.41700000000000E+02    0.34493578675622E+02    0.15000000000000E+02   -0.12632378864668E+01    0.34357358675622E+02    0.39647983794747E-02
      0.27900000000000E+01    0.41850000000000E+02    0.34480946296758E+02    0.15000000000000E+02   -0.13612378864668E+01    0.34344236296758E+02    0.39805805789032E-02
      0.28000000000000E+01    0.42000000000000E+02    0.34467333917893E+02    0.15000000000000E+02   -0.14592378864668E+01    0.34330133917893E+02    0.39964889251018E-02
      0.28100000000000E+01    0.42150000000000E+02    0.34452741539028E+02    0.15000000000000E+02   -0.15572378864668E+01    0.34315051539028E+02    0.40125249365725E-02
      0.28200000000000E+01    0.42300000000000E+02    0.34437169160164E+02    0.15000000000000E+02   -0.16552378864668E+01    0.34298989160164E+02    0.40286901562864E-02
      0.28300000000000E+01    0.42450000000000E+02    0.34420616781299E+02    0.15000000000000E+02   -0.17532378864668E+01    0.34281946781299E+02    0.40449861521802E-02
      0.28400000000000E+01    0.42600000000000E+02    0.34403084402434E+02    0.15000000000000E+02   -0.18512378864668E+01    0.34263924402434E+02    0.40614145176624E-02
      0.28500000000000E+01    0.42750000000000E+02    0.34384572023570E+02    0.15000000000000E+02   -0.19492378864668E+01    0.34244922023570E+02    0.40779768721331E-02
      0.28600000000000E+01    0.42900000000000E+02    0.34365079644705E+02    0.15000000000000E+02   -0.20472378864668E+01    0.34224939644705E+02    0.40946748615172E-02
      0.28700000000000E+01    0.43050000000000E+02    0.34344607265840E+02    0.15000000000000E+02   -0.21452378864668E+01    0.34203977265840E+02    0.41115101588073E-02
      0.28800000000000E+01    0.43200000000000E+02    0.34323154886976E+02    0.15000000000000E+02   -0.22432378864668E+01    0.34182034886976E+02    0.41284844646242E-02
      0.28900000000000E+01    0.43350000000000E+02    0.34300722508111E+02    0.15000000000000E+02   -0.23412378864668E+01    0.34159112508111E+02    0.41455995077886E-02
      0.29000000000000E+01    0.43500000000000E+02    0.34277310129246E+02    0.15000000000000E+02   -0.24392378864668E+01    0.34135210129246E+02    0.41628570459087E-02
      0.29100000000000E+01    0.43650000000000E+02    0.34252917750382E+02    0.15000000000000E+02   -0.25372378864668E+01    0.34110327750382E+02    0.41802588659826E-02
      0.29200000000000E+01    0.43800000000000E+02    0.34227545371517E+02    0.15000000000000E+02   -0.26352378864668E+01    0.34084465371517E+02    0.41978067850135E-02
      0.29300000000000E+01    0.43950000000000E+02    0.34201192992652E+02    0.15000000000000E+02   -0.27332378864668E+01    0.34057622992652E+02    0.42155026506424E-02
      0.29400000000000E+01    0.44100000000000E+02    0.34173860613788E+02    0.15000000000000E+02   -0.28312378864668E+01    0.34029800613788E+02    0.42333483417983E-02
      0.29500000000000E+01    0.44250000000000E+02    0.34145548234923E+02    0.15000000000000E+02   -0.29292378864668E+01    0.34000998234923E+02    0.42513457693611E-02
      0.29600000000000E+01    0.44400000000000E+02    0.34116255856058E+02    0.15000000000000E+02   -0.30272378864668E+01    0.33971215856058E+02    0.42694968768458E-02
      0.29700000000000E+01    0.44550000000000E+02    0.34085983477194E+02    0.15000000000000E+02   -0.31252378864668E+01    0.33940453477194E+02    0.42878036410999E-02
      0.29800000000000E+01    0.44700000000000E+02    0.34054731098329E+02    0.15000000000000E+02   -0.32232378864668E+01    0.33908711098329E+02    0.43062680730229E-02
      0.29900000000000E+01    0.44850000000000E+02    0.34022498719464E+02    0.15000000000000E+02   -0.33212378864668E+01    0.33875988719464E+02    0.43248922183016E-02
      0.30000000000000E+01    0.45000000000000E+02    0.33989286340600E+02    0.15000000000000E+02   -0.34192378864668E+01    0.33842286340600E+02    0.43436781581666E-02
      0.30100000000000E+01    0.45150000000000E+02    0.33955093961735E+02    0.15000000000000E+02   -0.35172378864668E+01    0.33807603961735E+02    0.43626280101664E-02
      0.30200000000000E+01    0.45300000000000E+02    0.33919921582870E+02    0.15000000000000E+02   -0.36152378864668E+01    0.33771941582870E+02    0.43817439289646E-02
      0.30300000000000E+01    0.45450000000000E+02    0.33883769204006E+02    0.15000000000000E+02   -0.37132378864668E+01    0.33735299204006E+02    0.44010281071541E-02
      0.30400000000000E+01    0.45600000000000E+02    0.33846636825141E+02    0.15000000000000E+02   -0.38112378864668E+01    0.33697676825141E+02    0.44204827760986E-02
      0.30500000000000E+01    0.45750000000000E+02    0.33808524446276E+02    0.15000000000000E+02   -0.39092378864668E+01    0.33659074446276E+02    0.44401102067917E-02
      0.30600000000000E+01    0.45900000000000E+02    0.33769432067412E+02    0.15000000000000E+02   -0.40072378864668E+01    0.33619492067412E+02    0.44599127107400E-02
      0.30700000000000E+01    0.46050000000000E+02    0.33729359688547E+02    0.15000000000000E+02   -0.41052378864668E+01    0.33578929688547E+02    0.44798926408718E-02
      0.30800000000000E+01    0.46200000000000E+02    0.33688307309682E+02    0.15000000000000E+02   -0.42032378864668E+01    0.33537387309682E+02    0.45000523924685E-02
      0.30900000000000E+01    0.46350000000000E+02    0.33646274930818E+02    0.15000000000000E+02   -0.43012378864668E+01    0.33494864930818E+02    0.45203944041212E-02
      0.31000000000000E+01    0.46500000000000E+02    0.33603262551953E+02    0.15000000000000E+02   -0.43992378864668E+01    0.33451362551953E+02    0.45409211587166E-02
      0.31100000000000E+01    0.46650000000000E+02    0.33559270173088E+02    0.15000000000000E+02   -0.44972378864668E+01    0.33406880173088E+02    0.45616351844441E-02
      0.31200000000000E+01    0.46800000000000E+02    0.33514297794224E+02    0.15000000000000E+02   -0.45952378864668E+01    0.33361417794224E+02    0.45825390558351E-02
      0.31300000000000E+01    0.46950000000000E+02    0.33468345415359E+02    0.15000000000000E+02   -0.46932378864668E+01    0.33314975415359E+02    0.46036353948307E-02
      0.31400000000000E+01    0.47100000000000E+02    0.33421413036494E+02    0.15000000000000E+02   -0.47912378864668E+01    0.33267553036494E+02    0.46249268718763E-02
      0.31500000000000E+01    0.47250000000000E+02    0.33373500657630E+02    0.15000000000000E+02   -0.48892378864668E+01    0.33219150657630E+02    0.46464162070502E-02
      0.31600000000000E+01    0.47400000000000E+02    0.33324608278765E+02    0.15000000000000E+02   -0.49872378864668E+01    0.33169768278765E+02    0.46681061712205E-02
      0.31700000000000E+01    0.47550000000000E+02    0.33274735899900E+02    0.15000000000000E+02   -0.50852378864668E+01    0.33119405899900E+02    0.46899995872367E-02
      0.31800000000000E+01    0.47700000000000E+02    0.33223883521036E+02    0.15000000000000E+02   -0.51832378864668E+01    0.33068063521036E+02    0.47120993311546E-02
      0.31900000000000E+01    0.47850000000000E+02    0.33172051142171E+02    0.15000000000000E+02   -0.52812378864668E+01    0.33015741142171E+02    0.47344083334960E-02
      0.32000000000000E+01    0.48000000000000E+02    0.33119238763306E+02    0.15000000000000E+02   -0.53792378864668E+01    0.32962438763306E+02    0.47569295805442E-02
      0.32100000000000E+01    0.48150000000000E+02    0.33065446384442E+02    0.15000000000000E+02   -0.54772378864668E+01    0.32908156384442E+02    0.47796661156747E-02
      0.32200000000000E+01    0.48300000000000E+02    0.33010674005577E+02    0.15000000000000E+02   -0.55752378864668E+01    0.32852894005577E+02    0.48026210407295E-02
      0.32300000000000E+01    0.48450000000000E+02    0.32954921626712E+02    0.15000000000000E+02   -0.56732378864668E+01    0.32796651626712E+02    0.48257975174247E-02
      0.32400000000000E+01    0.48600000000000E+02    0.32898189247848E+02    0.15000000000000E+02   -0.57712378864668E+01    0.32739429247848E+02    0.48491987688044E-02
      0.32500000000000E+01    0.48750000000000E+02    0.32840476868983E+02    0.15000000000000E+02   -0.58692378864668E+01    0.32681226868983E+02    0.48728280807341E-02
      0.32600000000000E+01    0.48900000000000E+02    0.32781784490118E+02    0.15000000000000E+02   -0.59672378864668E+01    0.32622044490118E+02    0.48966888034383E-02
      0.32700000000000E+01    0.49050000000000E+02    0.32722112111254E+02    0.15000000000000E+02   -0.60652378864668E+01    0.32561882111254E+02    0.49207843530839E-02
      0.32800000000000E+01    0.49200000000000E+02    0.32661459732389E+02    0.15000000000000E+02   -0.61632378864668E+01    0.32500739732389E+02    0.49451182134124E-02
      0.32900000000000E+01    0.49350000000000E+02    0.32599827353524E+02    0.15000000000000E+02   -0.62612378864668E+01    0.32438617353524E+02    0.49696939374174E-02
      0.33000000000000E+01    0.49500000000000E+02    0.32537214974660E+02    0.15000000000000E+02   -0.63592378864668E+01    0.32375514974660E+02    0.49945151490740E-02
      0.33100000000000E+01    0.49650000000000E+02    0.32473622595795E+02    0.15000000000000E+02   -0.64572378864668E+01    0.32311432595795E+02    0.50195855451210E-02
      0.33200000000000E+01    0.49800000000000E+02    0.32409050216930E+02    0.15000000000000E+02   -0.65552378864668E+01    0.32246370216930E+02    0.50449088968965E-02
      0.33300000000000E+01    0.49950000000000E+02    0.32343497838066E+02    0.15000000000000E+02   -0.66532378864668E+01    0.32180327838066E+02    0.50704890522272E-02
      0.33400000000000E+01    0.50100000000000E+02    0.32276965459201E+02    0.15000000000000E+02   -0.67512378864668E+01    0.32113305459201E+02    0.50963299373814E-02
      0.33500000000000E+01    0.50250000000000E+02    0.32209453080336E+02    0.15000000000000E+02   -0.68492378864668E+01    0.32045303080336E+02    0.51224355590732E-02
      0.33600000000000E+01    0.50400000000000E+02    0.32140960701472E+02    0.15000000000000E+02   -0.69472378864668E+01    0.31976320701472E+02    0.51488100065376E-02
      0.33700000000000E+01    0.50550000000000E+02    0.32071488322607E+02    0.15000000000000E+02   -0.70452378864668E+01    0.31906358322607E+02    0.51754574536636E-02
      0.33800000000000E+01    0.50700000000000E+02    0.32001035943742E+02    0.15000000000000E+02   -0.71432378864668E+01    0.31835415943742E+02    0.52023821611961E-02
      0.33900000000000E+01    0.50850000000000E+02    0.31929603564878E+02    0.15000000000000E+02   -0.72412378864668E+01    0.31763493564878E+02    0.52295884790098E-02
      0.34000000000000E+01    0.51000000000000E+02    0.31857191186013E+02    0.15000000000000E+02   -0.73392378864668E+01    0.31690591186013E+02    0.52570808484480E-02
      0.34100000000000E+01    0.51150000000000E+02    0.31783798807148E+02    0.15000000000000E+02   -0.74372378864668E+01    0.31616708807148E+02    0.52848638047424E-02
      0.34200000000000E+01    0.51300000000000E+02    0.31709426428284E+02    0.15000000000000E+02   -0.75352378864668E+01    0.31541846428284E+02    0.53129419795065E-02
      0.34300000000000E+01    0.51450000000000E+02    0.31634074049419E+02    0.15000000000000E+02   -0.76332378864668E+01    0.31466004049419E+02    0.53413201033090E-02
      0.34400000000000E+01    0.51600000000000E+02    0.31557741670554E+02    0.15000000000000E+02   -0.77312378864668E+01    0.31389181670554E+02    0.53700030083321E-02
      0.34500000000000E+01    0.51750000000000E+02    0.31480429291690E+02    0.15000000000000E+02   -0.78292378864668E+01    0.31311379291690E+02    0.53989956311132E-02
      0.34600000000000E+01    0.51900000000000E+02    0.31402136912825E+02    0.15000000000000E+02   -0.79272378864668E+01    0.31232596912825E+02    0.54283030153778E-02
      0.34700000000000E+01    0.52050000000000E+02    0.31322864533960E+02    0.15000000000000E+02   -0.80252378864668E+01    0.31152834533960E+02    0.54579303149638E-02
      0.34800000000000E+01    0.52200000000000E+02    0.31242612155096E+02    0.15000000000000E+02   -0.81232378864668E+01    0.31072092155096E+02    0.54878827968454E-02
      0.34900000000000E+01    0.52350000000000E+02    0.31161379776231E+02    0.15000000000000E+02   -0.82212378864668E+01    0.30990369776231E+02    0.55181658442522E-02
      0.35000000000000E+01    0.52500000000000E+02    0.31079167397366E+02    0.15000000000000E+02   -0.83192378864668E+01    0.30907667397366E+02    0.55487849598949E-02
      0.35100000000000E+01    0.52650000000000E+02    0.30995975018502E+02    0.15000000000000E+02   -0.84172378864668E+01    0.30823985018502E+02    0.55797457692997E-02
      0.35200000000000E+01    0.52800000000000E+02    0.30911802639637E+02    0.15000000000000E+02   -0.85152378864668E+01    0.30739322639637E+02    0.56110540242522E-02
      0.35300000000000E+01    0.52950000000000E+02    0.30826650260772E+02    0.15000000000000E+02   -0.86132378864668E+01    0.30653680260772E+02    0.56427156063631E-02
