 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.61000000000000E-01    0.91500000000000E+00    0.15668924889255E+01    0.15000000000000E+02    0.25382962113533E+02    0.15665935889255E+01    0.19079613379930E-03
      0.62000000000000E-01    0.93000000000000E+00    0.15922754510391E+01    0.15000000000000E+02    0.25373162113533E+02    0.15919716510391E+01    0.19083254391085E-03
      0.63000000000000E-01    0.94500000000000E+00    0.16176486131526E+01    0.15000000000000E+02    0.25363362113533E+02    0.16173399131526E+01    0.19086896792166E-03
      0.64000000000000E-01    0.96000000000000E+00    0.16430119752661E+01    0.15000000000000E+02    0.25353562113533E+02    0.16426983752661E+01    0.19090540583954E-03
      0.65000000000000E-01    0.97500000000000E+00    0.16683655373797E+01    0.15000000000000E+02    0.25343762113533E+02    0.16680470373797E+01    0.19094185767234E-03
      0.66000000000000E-01    0.99000000000000E+00    0.16937092994932E+01    0.15000000000000E+02    0.25333962113533E+02    0.16933858994932E+01    0.19097832342828E-03
      0.67000000000000E-01    0.10050000000000E+01    0.17190432616067E+01    0.15000000000000E+02    0.25324162113533E+02    0.17187149616067E+01    0.19101480311510E-03
      0.68000000000000E-01    0.10200000000000E+01    0.17443674237203E+01    0.15000000000000E+02    0.25314362113533E+02    0.17440342237203E+01    0.19105129674102E-03
      0.69000000000000E-01    0.10350000000000E+01    0.17696817858338E+01    0.15000000000000E+02    0.25304562113533E+02    0.17693436858338E+01    0.19108780431379E-03
      0.70000000000000E-01    0.10500000000000E+01    0.17949863479473E+01    0.15000000000000E+02    0.25294762113533E+02    0.17946433479473E+01    0.19112432584166E-03
      0.71000000000000E-01    0.10650000000000E+01    0.18202811100609E+01    0.15000000000000E+02    0.25284962113533E+02    0.18199332100609E+01    0.19116086133237E-03
      0.72000000000000E-01    0.10800000000000E+01    0.18455660721744E+01    0.15000000000000E+02    0.25275162113533E+02    0.18452132721744E+01    0.19119741079431E-03
      0.73000000000000E-01    0.10950000000000E+01    0.18708412342879E+01    0.15000000000000E+02    0.25265362113533E+02    0.18704835342879E+01    0.19123397423488E-03
      0.74000000000000E-01    0.11100000000000E+01    0.18961065964015E+01    0.15000000000000E+02    0.25255562113533E+02    0.18957439964015E+01    0.19127055166272E-03
      0.75000000000000E-01    0.11250000000000E+01    0.19213621585150E+01    0.15000000000000E+02    0.25245762113533E+02    0.19209946585150E+01    0.19130714308548E-03
      0.76000000000000E-01    0.11400000000000E+01    0.19466079206285E+01    0.15000000000000E+02    0.25235962113533E+02    0.19462355206285E+01    0.19134374851155E-03
      0.77000000000000E-01    0.11550000000000E+01    0.19718438827421E+01    0.15000000000000E+02    0.25226162113533E+02    0.19714665827421E+01    0.19138036794850E-03
      0.78000000000000E-01    0.11700000000000E+01    0.19970700448556E+01    0.15000000000000E+02    0.25216362113533E+02    0.19966878448556E+01    0.19141700140452E-03
      0.79000000000000E-01    0.11850000000000E+01    0.20222864069691E+01    0.15000000000000E+02    0.25206562113533E+02    0.20218993069691E+01    0.19145364888775E-03
      0.80000000000000E-01    0.12000000000000E+01    0.20474929690827E+01    0.15000000000000E+02    0.25196762113533E+02    0.20471009690827E+01    0.19149031040659E-03
      0.81000000000000E-01    0.12150000000000E+01    0.20726897311962E+01    0.15000000000000E+02    0.25186962113533E+02    0.20722928311962E+01    0.19152698596877E-03
      0.82000000000000E-01    0.12300000000000E+01    0.20978766933097E+01    0.15000000000000E+02    0.25177162113533E+02    0.20974748933097E+01    0.19156367558214E-03
      0.83000000000000E-01    0.12450000000000E+01    0.21230538554233E+01    0.15000000000000E+02    0.25167362113533E+02    0.21226471554233E+01    0.19160037925521E-03
      0.84000000000000E-01    0.12600000000000E+01    0.21482212175368E+01    0.15000000000000E+02    0.25157562113533E+02    0.21478096175368E+01    0.19163709699564E-03
      0.85000000000000E-01    0.12750000000000E+01    0.21733787796503E+01    0.15000000000000E+02    0.25147762113533E+02    0.21729622796503E+01    0.19167382881173E-03
      0.86000000000000E-01    0.12900000000000E+01    0.21985265417639E+01    0.15000000000000E+02    0.25137962113533E+02    0.21981051417639E+01    0.19171057471157E-03
      0.87000000000000E-01    0.13050000000000E+01    0.22236645038774E+01    0.15000000000000E+02    0.25128162113533E+02    0.22232382038774E+01    0.19174733470328E-03
      0.88000000000000E-01    0.13200000000000E+01    0.22487926659909E+01    0.15000000000000E+02    0.25118362113533E+02    0.22483614659909E+01    0.19178410879514E-03
      0.89000000000000E-01    0.13350000000000E+01    0.22739110281045E+01    0.15000000000000E+02    0.25108562113533E+02    0.22734749281045E+01    0.19182089699489E-03
      0.90000000000000E-01    0.13500000000000E+01    0.22990195902180E+01    0.15000000000000E+02    0.25098762113533E+02    0.22985785902180E+01    0.19185769931102E-03
      0.91000000000000E-01    0.13650000000000E+01    0.23241183523315E+01    0.15000000000000E+02    0.25088962113533E+02    0.23236724523315E+01    0.19189451575129E-03
      0.92000000000000E-01    0.13800000000000E+01    0.23492073144451E+01    0.15000000000000E+02    0.25079162113533E+02    0.23487565144451E+01    0.19193134632440E-03
      0.93000000000000E-01    0.13950000000000E+01    0.23742864765586E+01    0.15000000000000E+02    0.25069362113533E+02    0.23738307765586E+01    0.19196819103753E-03
      0.94000000000000E-01    0.14100000000000E+01    0.23993558386721E+01    0.15000000000000E+02    0.25059562113533E+02    0.23988952386721E+01    0.19200504989959E-03
      0.95000000000000E-01    0.14250000000000E+01    0.24244154007857E+01    0.15000000000000E+02    0.25049762113533E+02    0.24239499007857E+01    0.19204192291855E-03
      0.96000000000000E-01    0.14400000000000E+01    0.24494651628992E+01    0.15000000000000E+02    0.25039962113533E+02    0.24489947628992E+01    0.19207881010257E-03
      0.97000000000000E-01    0.14550000000000E+01    0.24745051250127E+01    0.15000000000000E+02    0.25030162113533E+02    0.24740298250127E+01    0.19211571145997E-03
      0.98000000000000E-01    0.14700000000000E+01    0.24995352871263E+01    0.15000000000000E+02    0.25020362113533E+02    0.24990550871263E+01    0.19215262699858E-03
      0.99000000000000E-01    0.14850000000000E+01    0.25245556492398E+01    0.15000000000000E+02    0.25010562113533E+02    0.25240705492398E+01    0.19218955672693E-03
      0.10000000000000E+00    0.15000000000000E+01    0.25495662113533E+01    0.15000000000000E+02    0.25000762113533E+02    0.25490762113533E+01    0.19222650065285E-03
      0.10100000000000E+00    0.15150000000000E+01    0.25745669734669E+01    0.15000000000000E+02    0.24990962113533E+02    0.25740720734669E+01    0.19226345878505E-03
      0.10200000000000E+00    0.15300000000000E+01    0.25995579355804E+01    0.15000000000000E+02    0.24981162113533E+02    0.25990581355804E+01    0.19230043113103E-03
      0.10300000000000E+00    0.15450000000000E+01    0.26245390976939E+01    0.15000000000000E+02    0.24971362113533E+02    0.26240343976939E+01    0.19233741769917E-03
      0.10400000000000E+00    0.15600000000000E+01    0.26495104598075E+01    0.15000000000000E+02    0.24961562113533E+02    0.26490008598075E+01    0.19237441849802E-03
      0.10500000000000E+00    0.15750000000000E+01    0.26744720219210E+01    0.15000000000000E+02    0.24951762113533E+02    0.26739575219210E+01    0.19241143353596E-03
      0.10600000000000E+00    0.15900000000000E+01    0.26994237840345E+01    0.15000000000000E+02    0.24941962113533E+02    0.26989043840345E+01    0.19244846282054E-03
      0.10700000000000E+00    0.16050000000000E+01    0.27243657461481E+01    0.15000000000000E+02    0.24932162113533E+02    0.27238414461480E+01    0.19248550636032E-03
      0.10800000000000E+00    0.16200000000000E+01    0.27492979082616E+01    0.15000000000000E+02    0.24922362113533E+02    0.27487687082616E+01    0.19252256416353E-03
      0.10900000000000E+00    0.16350000000000E+01    0.27742202703751E+01    0.15000000000000E+02    0.24912562113533E+02    0.27736861703751E+01    0.19255963623874E-03
      0.11000000000000E+00    0.16500000000000E+01    0.27991328324887E+01    0.15000000000000E+02    0.24902762113533E+02    0.27985938324886E+01    0.19259672259371E-03
      0.11100000000000E+00    0.16650000000000E+01    0.28240355946022E+01    0.15000000000000E+02    0.24892962113533E+02    0.28234916946022E+01    0.19263382323653E-03
      0.11200000000000E+00    0.16800000000000E+01    0.28489285567157E+01    0.15000000000000E+02    0.24883162113533E+02    0.28483797567157E+01    0.19267093817595E-03
      0.11300000000000E+00    0.16950000000000E+01    0.28738117188293E+01    0.15000000000000E+02    0.24873362113533E+02    0.28732580188292E+01    0.19270806742006E-03
      0.11400000000000E+00    0.17100000000000E+01    0.28986850809428E+01    0.15000000000000E+02    0.24863562113533E+02    0.28981264809428E+01    0.19274521097729E-03
      0.11500000000000E+00    0.17250000000000E+01    0.29235486430563E+01    0.15000000000000E+02    0.24853762113533E+02    0.29229851430563E+01    0.19278236885576E-03
      0.11600000000000E+00    0.17400000000000E+01    0.29484024051699E+01    0.15000000000000E+02    0.24843962113533E+02    0.29478340051698E+01    0.19281954106362E-03
      0.11700000000000E+00    0.17550000000000E+01    0.29732463672834E+01    0.15000000000000E+02    0.24834162113533E+02    0.29726730672834E+01    0.19285672760929E-03
      0.11800000000000E+00    0.17700000000000E+01    0.29980805293969E+01    0.15000000000000E+02    0.24824362113533E+02    0.29975023293969E+01    0.19289392850138E-03
      0.11900000000000E+00    0.17850000000000E+01    0.30229048915105E+01    0.15000000000000E+02    0.24814562113533E+02    0.30223217915104E+01    0.19293114374759E-03
      0.12000000000000E+00    0.18000000000000E+01    0.30477194536240E+01    0.15000000000000E+02    0.24804762113533E+02    0.30471314536240E+01    0.19296837335639E-03
      0.12100000000000E+00    0.18150000000000E+01    0.30725242157375E+01    0.15000000000000E+02    0.24794962113533E+02    0.30719313157375E+01    0.19300561733638E-03
      0.12200000000000E+00    0.18300000000000E+01    0.30973191778511E+01    0.15000000000000E+02    0.24785162113533E+02    0.30967213778510E+01    0.19304287569589E-03
      0.12300000000000E+00    0.18450000000000E+01    0.31221043399646E+01    0.15000000000000E+02    0.24775362113533E+02    0.31215016399646E+01    0.19308014844295E-03
      0.12400000000000E+00    0.18600000000000E+01    0.31468797020781E+01    0.15000000000000E+02    0.24765562113533E+02    0.31462721020781E+01    0.19311743558619E-03
      0.12500000000000E+00    0.18750000000000E+01    0.31716452641917E+01    0.15000000000000E+02    0.24755762113533E+02    0.31710327641916E+01    0.19315473713380E-03
      0.12600000000000E+00    0.18900000000000E+01    0.31964010263052E+01    0.15000000000000E+02    0.24745962113533E+02    0.31957836263052E+01    0.19319205309414E-03
      0.12700000000000E+00    0.19050000000000E+01    0.32211469884187E+01    0.15000000000000E+02    0.24736162113533E+02    0.32205246884187E+01    0.19322938347556E-03
      0.12800000000000E+00    0.19200000000000E+01    0.32458831505323E+01    0.15000000000000E+02    0.24726362113533E+02    0.32452559505322E+01    0.19326672828627E-03
      0.12900000000000E+00    0.19350000000000E+01    0.32706095126458E+01    0.15000000000000E+02    0.24716562113533E+02    0.32699774126458E+01    0.19330408753480E-03
      0.13000000000000E+00    0.19500000000000E+01    0.32953260747593E+01    0.15000000000000E+02    0.24706762113533E+02    0.32946890747593E+01    0.19334146122951E-03
      0.13100000000000E+00    0.19650000000000E+01    0.33200328368729E+01    0.15000000000000E+02    0.24696962113533E+02    0.33193909368728E+01    0.19337884937892E-03
      0.13200000000000E+00    0.19800000000000E+01    0.33447297989864E+01    0.15000000000000E+02    0.24687162113533E+02    0.33440829989864E+01    0.19341625199115E-03
      0.13300000000000E+00    0.19950000000000E+01    0.33694169610999E+01    0.15000000000000E+02    0.24677362113533E+02    0.33687652610999E+01    0.19345366907472E-03
      0.13400000000000E+00    0.20100000000000E+01    0.33940943232135E+01    0.15000000000000E+02    0.24667562113533E+02    0.33934377232134E+01    0.19349110063817E-03
      0.13500000000000E+00    0.20250000000000E+01    0.34187618853270E+01    0.15000000000000E+02    0.24657762113533E+02    0.34181003853270E+01    0.19352854668964E-03
      0.13600000000000E+00    0.20400000000000E+01    0.34434196474405E+01    0.15000000000000E+02    0.24647962113533E+02    0.34427532474405E+01    0.19356600723794E-03
      0.13700000000000E+00    0.20550000000000E+01    0.34680676095541E+01    0.15000000000000E+02    0.24638162113533E+02    0.34673963095540E+01    0.19360348229096E-03
      0.13800000000000E+00    0.20700000000000E+01    0.34927057716676E+01    0.15000000000000E+02    0.24628362113533E+02    0.34920295716676E+01    0.19364097185726E-03
      0.13900000000000E+00    0.20850000000000E+01    0.35173341337811E+01    0.15000000000000E+02    0.24618562113533E+02    0.35166530337811E+01    0.19367847594554E-03
      0.14000000000000E+00    0.21000000000000E+01    0.35419526958947E+01    0.15000000000000E+02    0.24608762113533E+02    0.35412666958946E+01    0.19371599456435E-03
      0.14100000000000E+00    0.21150000000000E+01    0.35665614580082E+01    0.15000000000000E+02    0.24598962113533E+02    0.35658705580082E+01    0.19375352772164E-03
      0.14200000000000E+00    0.21300000000000E+01    0.35911604201217E+01    0.15000000000000E+02    0.24589162113533E+02    0.35904646201217E+01    0.19379107542611E-03
      0.14300000000000E+00    0.21450000000000E+01    0.36157495822353E+01    0.15000000000000E+02    0.24579362113533E+02    0.36150488822352E+01    0.19382863768635E-03
      0.14400000000000E+00    0.21600000000000E+01    0.36403289443488E+01    0.15000000000000E+02    0.24569562113533E+02    0.36396233443488E+01    0.19386621451069E-03
      0.14500000000000E+00    0.21750000000000E+01    0.36648985064623E+01    0.15000000000000E+02    0.24559762113533E+02    0.36641880064623E+01    0.19390380590761E-03
      0.14600000000000E+00    0.21900000000000E+01    0.36894582685759E+01    0.15000000000000E+02    0.24549962113533E+02    0.36887428685758E+01    0.19394141188546E-03
      0.14700000000000E+00    0.22050000000000E+01    0.37140082306894E+01    0.15000000000000E+02    0.24540162113533E+02    0.37132879306894E+01    0.19397903245286E-03
      0.14800000000000E+00    0.22200000000000E+01    0.37385483928029E+01    0.15000000000000E+02    0.24530362113533E+02    0.37378231928029E+01    0.19401666761841E-03
      0.14900000000000E+00    0.22350000000000E+01    0.37630787549165E+01    0.15000000000000E+02    0.24520562113533E+02    0.37623486549164E+01    0.19405431739037E-03
      0.15000000000000E+00    0.22500000000000E+01    0.37875993170300E+01    0.15000000000000E+02    0.24510762113533E+02    0.37868643170300E+01    0.19409198177737E-03
      0.15100000000000E+00    0.22650000000000E+01    0.38121100791435E+01    0.15000000000000E+02    0.24500962113533E+02    0.38113701791435E+01    0.19412966078792E-03
      0.15200000000000E+00    0.22800000000000E+01    0.38366110412571E+01    0.15000000000000E+02    0.24491162113533E+02    0.38358662412570E+01    0.19416735443077E-03
      0.15300000000000E+00    0.22950000000000E+01    0.38611022033706E+01    0.15000000000000E+02    0.24481362113533E+02    0.38603525033706E+01    0.19420506271399E-03
      0.15400000000000E+00    0.23100000000000E+01    0.38855835654841E+01    0.15000000000000E+02    0.24471562113533E+02    0.38848289654841E+01    0.19424278564644E-03
      0.15500000000000E+00    0.23250000000000E+01    0.39100551275977E+01    0.15000000000000E+02    0.24461762113533E+02    0.39092956275976E+01    0.19428052323655E-03
      0.15600000000000E+00    0.23400000000000E+01    0.39345168897112E+01    0.15000000000000E+02    0.24451962113533E+02    0.39337524897112E+01    0.19431827549264E-03
      0.15700000000000E+00    0.23550000000000E+01    0.39589688518247E+01    0.15000000000000E+02    0.24442162113533E+02    0.39581995518247E+01    0.19435604242371E-03
      0.15800000000000E+00    0.23700000000000E+01    0.39834110139383E+01    0.15000000000000E+02    0.24432362113533E+02    0.39826368139382E+01    0.19439382403788E-03
      0.15900000000000E+00    0.23850000000000E+01    0.40078433760518E+01    0.15000000000000E+02    0.24422562113533E+02    0.40070642760518E+01    0.19443162034415E-03
      0.16000000000000E+00    0.24000000000000E+01    0.40322659381653E+01    0.15000000000000E+02    0.24412762113533E+02    0.40314819381653E+01    0.19446943135087E-03
      0.16100000000000E+00    0.24150000000000E+01    0.40566787002789E+01    0.15000000000000E+02    0.24402962113533E+02    0.40558898002788E+01    0.19450725706641E-03
      0.16200000000000E+00    0.24300000000000E+01    0.40810816623924E+01    0.15000000000000E+02    0.24393162113533E+02    0.40802878623924E+01    0.19454509749978E-03
      0.16300000000000E+00    0.24450000000000E+01    0.41054748245059E+01    0.15000000000000E+02    0.24383362113533E+02    0.41046761245059E+01    0.19458295265913E-03
      0.16400000000000E+00    0.24600000000000E+01    0.41298581866195E+01    0.15000000000000E+02    0.24373562113533E+02    0.41290545866194E+01    0.19462082255330E-03
      0.16500000000000E+00    0.24750000000000E+01    0.41542317487330E+01    0.15000000000000E+02    0.24363762113533E+02    0.41534232487330E+01    0.19465870719108E-03
      0.16600000000000E+00    0.24900000000000E+01    0.41785955108465E+01    0.15000000000000E+02    0.24353962113533E+02    0.41777821108465E+01    0.19469660658068E-03
      0.16700000000000E+00    0.25050000000000E+01    0.42029494729601E+01    0.15000000000000E+02    0.24344162113533E+02    0.42021311729600E+01    0.19473452073134E-03
      0.16800000000000E+00    0.25200000000000E+01    0.42272936350736E+01    0.15000000000000E+02    0.24334362113533E+02    0.42264704350736E+01    0.19477244965105E-03
      0.16900000000000E+00    0.25350000000000E+01    0.42516279971871E+01    0.15000000000000E+02    0.24324562113533E+02    0.42507998971871E+01    0.19481039334844E-03
      0.17000000000000E+00    0.25500000000000E+01    0.42759525593007E+01    0.15000000000000E+02    0.24314762113533E+02    0.42751195593006E+01    0.19484835183258E-03
      0.17100000000000E+00    0.25650000000000E+01    0.43002673214142E+01    0.15000000000000E+02    0.24304962113533E+02    0.42994294214142E+01    0.19488632511190E-03
      0.17200000000000E+00    0.25800000000000E+01    0.43245722835277E+01    0.15000000000000E+02    0.24295162113533E+02    0.43237294835277E+01    0.19492431319504E-03
      0.17300000000000E+00    0.25950000000000E+01    0.43488674456413E+01    0.15000000000000E+02    0.24285362113533E+02    0.43480197456412E+01    0.19496231609068E-03
      0.17400000000000E+00    0.26100000000000E+01    0.43731528077548E+01    0.15000000000000E+02    0.24275562113533E+02    0.43723002077548E+01    0.19500033380747E-03
      0.17500000000000E+00    0.26250000000000E+01    0.43974283698683E+01    0.15000000000000E+02    0.24265762113533E+02    0.43965708698683E+01    0.19503836635428E-03
      0.17600000000000E+00    0.26400000000000E+01    0.44216941319819E+01    0.15000000000000E+02    0.24255962113533E+02    0.44208317319818E+01    0.19507641373940E-03
      0.17700000000000E+00    0.26550000000000E+01    0.44459500940954E+01    0.15000000000000E+02    0.24246162113533E+02    0.44450827940954E+01    0.19511447597171E-03
